id,date,product_id,desk_id,quantity,amount
3179,2023-03-21,913,309,90,36856
3180,2023-03-19,959,572,55,21352
3181,2023-02-28,857,805,13,32572
3182,2023-04-05,233,936,74,38881
3183,2023-04-02,218,826,26,56397
3184,2023-01-25,467,990,21,69832
3185,2023-03-26,603,703,45,69799
3186,2023-03-17,287,695,34,42726
3187,2023-02-10,616,345,58,35592
3188,2023-02-24,195,992,65,97333
3189,2023-01-13,504,630,12,68727
3190,2023-01-04,271,610,72,52443
3191,2023-01-04,558,601,92,12109
3192,2023-04-04,713,987,38,2231
3193,2023-02-10,687,296,77,76501
3194,2023-03-15,370,384,53,55751
3195,2023-03-26,169,577,15,76460
3196,2023-02-01,631,804,92,41042
3197,2023-01-18,675,420,23,56813
3198,2023-01-09,755,356,41,23819
3199,2023-03-19,716,495,97,43208
3200,2023-03-03,304,760,23,64245
3201,2023-01-10,235,162,63,40040
3202,2023-04-03,511,149,24,93354
3203,2023-01-29,983,130,82,74694
3204,2023-04-01,242,143,24,12924
3205,2023-01-23,872,760,67,72955
3206,2023-03-02,606,988,22,86688
3207,2023-04-01,562,174,26,78431
3208,2023-03-27,108,837,44,54083
3209,2023-01-18,652,999,82,77233
3210,2023-02-24,183,884,32,91727
3211,2023-03-08,969,243,56,97636
3212,2023-01-08,449,984,61,70961
3213,2023-02-16,779,380,74,91648
3214,2023-01-27,552,837,77,47233
3215,2023-03-07,816,323,73,97320
3216,2023-02-02,317,548,71,81006
3217,2023-02-11,602,867,92,44407
3218,2023-04-06,505,873,82,79526
3219,2023-01-07,779,909,21,88459
3220,2023-03-02,108,277,76,68112
3221,2023-03-23,961,880,26,76672
3222,2023-04-02,380,538,90,47554
3223,2023-03-13,750,680,71,70456
3224,2023-01-05,984,349,17,46048
3225,2023-01-08,148,308,31,90705
3226,2023-02-10,870,680,90,37200
3227,2023-03-30,977,680,27,96790
3228,2023-01-26,624,121,28,52405
3229,2023-01-02,472,804,89,27737
3230,2023-04-05,353,212,60,61769
3231,2023-03-01,997,456,71,61298
3232,2023-03-21,952,303,12,65632
3233,2023-01-08,242,538,54,24021
3234,2023-03-22,662,952,38,80894
3235,2023-03-18,573,881,14,92900
3236,2023-01-16,421,473,65,63266
3237,2023-03-01,648,784,86,60027
3238,2023-03-26,807,940,49,8962
3239,2023-03-28,174,955,76,69241
3240,2023-03-20,627,763,56,25387
3241,2023-01-31,776,373,55,20675
3242,2023-01-06,412,698,78,53622
3243,2023-03-31,855,392,45,40493
3244,2023-01-07,533,954,77,27040
3245,2023-01-17,579,245,70,62776
3246,2023-02-26,326,120,31,87313
3247,2023-02-01,177,785,68,93933
3248,2023-02-08,903,134,36,51921
3249,2023-03-05,669,695,66,85299
3250,2023-03-17,199,691,75,18905
3251,2023-02-02,943,375,91,2548
3252,2023-02-04,572,126,53,29290
3253,2023-01-28,279,701,95,60663
3254,2023-01-14,382,226,39,72350
3255,2023-03-24,893,935,88,84390
3256,2023-03-02,284,963,49,92318
3257,2023-02-11,522,117,42,72124
3258,2023-04-03,517,629,51,35030
3259,2023-03-19,408,928,23,11144
3260,2023-03-21,378,223,63,97869
3261,2023-03-03,135,288,69,81784
3262,2023-02-15,795,893,24,55636
3263,2023-02-28,654,575,15,58380
3264,2023-01-20,752,509,97,94366
3265,2023-03-30,479,942,91,81097
3266,2023-03-17,474,420,84,56926
3267,2023-03-02,130,645,97,82755
3268,2023-01-19,961,986,13,12075
3269,2023-02-07,239,970,51,76214
3270,2023-03-29,992,465,40,68442
3271,2023-01-06,586,436,19,23343
3272,2023-03-09,783,885,84,3379
3273,2023-02-20,993,676,42,73160
3274,2023-03-15,115,586,10,76970
3275,2023-02-17,909,125,27,69992
3276,2023-03-17,538,797,44,95964
3277,2023-02-07,448,805,43,45302
3278,2023-01-15,295,266,69,42161
3279,2023-03-25,806,310,72,99926
3280,2023-03-07,454,775,85,31350
3281,2023-03-24,640,914,13,33379
3282,2023-02-28,550,218,64,8177
3283,2023-03-19,994,931,15,29268
3284,2023-04-02,523,652,45,6570
3285,2023-03-16,793,708,89,83947
3286,2023-03-11,971,376,27,46639
3287,2023-03-18,793,812,84,84599
3288,2023-02-24,681,324,18,7929
3289,2023-01-10,882,306,55,9188
3290,2023-01-18,429,382,88,10413
3291,2023-03-11,343,618,95,26609
3292,2023-01-15,637,564,10,22817
3293,2023-02-12,188,470,76,4047
3294,2023-03-20,126,903,46,60082
3295,2023-03-08,429,574,15,44493
3296,2023-01-04,622,511,88,79145
3297,2023-02-04,293,102,29,44742
3298,2023-01-12,732,733,94,42529
3299,2023-02-01,809,426,60,54030
3300,2023-04-06,925,484,88,98763
3301,2023-02-10,353,625,10,47837
3302,2023-01-24,975,442,26,62961
3303,2023-02-11,339,530,52,99937
3304,2023-02-16,422,272,92,34360
3305,2023-02-02,745,489,76,92910
3306,2023-03-14,684,150,35,93641
3307,2023-01-31,916,985,18,79552
3308,2023-04-03,608,649,45,14419
3309,2023-03-15,298,180,90,31396
3310,2023-01-06,596,586,95,70567
3311,2023-02-15,862,943,87,16669
3312,2023-03-09,943,735,75,39263
3313,2023-01-28,577,800,74,58446
3314,2023-02-19,900,912,96,57854
3315,2023-02-19,357,733,97,64464
3316,2023-02-18,928,969,36,11156
3317,2023-03-24,226,355,84,45228
3318,2023-03-24,574,430,95,90371
3319,2023-03-05,216,486,61,81180
3320,2023-02-12,892,703,38,50029
3321,2023-02-25,147,951,62,26816
3322,2023-04-05,858,857,25,14550
3323,2023-03-20,832,248,65,14545
3324,2023-02-23,526,535,13,37115
3325,2023-02-28,493,104,51,84479
3326,2023-02-13,379,429,41,62871
3327,2023-03-14,679,646,30,30988
3328,2023-01-07,473,247,50,95434
3329,2023-02-19,876,765,37,43887
3330,2023-03-23,886,793,47,50691
3331,2023-03-12,365,199,37,33340
3332,2023-04-02,202,177,19,75997
3333,2023-01-10,755,245,91,69570
3334,2023-01-10,972,331,99,61181
3335,2023-02-13,241,477,98,37527
3336,2023-03-27,925,802,70,43569
3337,2023-03-22,940,783,34,77855
3338,2023-01-26,815,437,46,95508
3339,2023-02-19,976,339,28,80211
3340,2023-04-06,985,674,16,70914
3341,2023-01-31,967,589,83,26483
3342,2023-04-05,780,243,77,45281
3343,2023-03-31,891,260,20,67016
3344,2023-03-07,186,777,23,18486
3345,2023-01-19,359,388,79,85654
3346,2023-01-17,123,359,22,77480
3347,2023-03-01,906,886,91,47849
3348,2023-03-09,918,355,11,70263
3349,2023-02-11,675,200,74,83721
3350,2023-01-24,250,454,52,1859
3351,2023-03-14,121,222,82,27601
3352,2023-01-27,870,854,77,85974
3353,2023-01-17,284,435,50,76356
3354,2023-02-10,132,786,61,60619
3355,2023-03-21,260,933,97,30048
3356,2023-04-05,481,615,95,40968
3357,2023-04-04,804,166,25,20957
3358,2023-03-01,240,921,15,20544
3359,2023-02-09,530,574,55,81322
3360,2023-01-07,875,623,33,68198
3361,2023-03-16,1000,603,46,51658
3362,2023-01-17,682,464,46,27329
3363,2023-03-11,108,823,81,73662
3364,2023-03-30,778,148,34,90385
3365,2023-01-07,259,755,73,89046
3366,2023-01-04,254,270,74,52401
3367,2023-01-19,857,657,77,45324
3368,2023-02-09,777,102,26,18610
3369,2023-04-04,635,866,95,76853
3370,2023-01-04,294,375,12,54696
3371,2023-01-07,391,752,99,87440
3372,2023-03-31,466,776,33,21827
3373,2023-03-13,131,804,69,51260
3374,2023-03-01,361,597,51,75439
3375,2023-03-22,317,793,76,19646
3376,2023-03-07,873,784,95,42007
3377,2023-03-20,975,991,71,32156
3378,2023-01-25,913,233,72,36542
3379,2023-03-29,931,565,12,14094
3380,2023-03-14,647,556,31,10814
3381,2023-04-02,351,739,71,27626
3382,2023-01-04,798,872,39,33028
3383,2023-03-03,174,249,68,41378
3384,2023-01-30,140,634,98,33610
3385,2023-02-20,831,527,96,24321
3386,2023-01-01,198,244,85,6896
3387,2023-02-05,539,199,15,11919
3388,2023-04-06,579,693,91,51442
3389,2023-03-30,201,611,80,61613
3390,2023-02-10,657,359,36,54516
3391,2023-02-17,107,976,99,42911
3392,2023-02-10,838,194,58,14459
3393,2023-02-16,824,683,72,79903
3394,2023-02-27,153,345,36,75466
3395,2023-01-16,804,221,37,57700
3396,2023-01-20,299,652,58,70722
3397,2023-01-26,984,472,22,51233
3398,2023-01-03,580,538,63,24753
3399,2023-01-16,559,161,16,96405
3400,2023-03-25,446,787,22,61060
3401,2023-01-19,706,272,98,88700
3402,2023-01-31,681,629,39,97499
3403,2023-01-30,379,198,41,39306
3404,2023-01-04,760,345,16,28057
3405,2023-01-16,350,971,26,4300
3406,2023-03-22,570,125,99,98952
3407,2023-01-12,937,301,30,98448
3408,2023-03-30,557,114,32,49165
3409,2023-03-21,330,667,73,86843
3410,2023-01-26,367,568,99,59465
3411,2023-04-01,899,714,45,20025
3412,2023-02-05,853,681,92,8481
3413,2023-03-22,212,269,42,91196
3414,2023-02-23,127,388,85,26880
3415,2023-02-02,775,180,21,41676
3416,2023-03-27,947,394,14,5547
3417,2023-02-09,553,187,58,97034
3418,2023-01-09,239,431,85,97528
3419,2023-03-14,664,684,96,56144
3420,2023-01-15,740,410,40,34591
3421,2023-03-25,622,136,20,26956
3422,2023-02-04,371,894,13,31089
3423,2023-02-13,278,953,33,73460
3424,2023-01-07,110,747,53,6520
3425,2023-02-22,753,529,31,40714
3426,2023-03-05,601,303,81,21761
3427,2023-01-12,707,561,65,17675
3428,2023-02-21,484,936,67,21037
3429,2023-02-27,725,601,66,37833
3430,2023-01-10,857,144,85,64611
3431,2023-01-21,962,525,38,68426
3432,2023-02-08,648,295,37,47576
3433,2023-03-08,902,109,23,95739
3434,2023-01-28,284,224,27,36775
3435,2023-03-05,834,986,47,33019
3436,2023-02-28,740,369,20,51315
3437,2023-03-22,157,788,92,71771
3438,2023-04-07,940,469,50,24214
3439,2023-02-02,403,829,46,7302
3440,2023-03-08,934,893,81,76218
3441,2023-02-26,961,295,26,82230
3442,2023-02-19,642,779,15,83426
3443,2023-03-31,716,324,22,74789
3444,2023-03-02,526,703,69,55673
3445,2023-03-05,701,991,41,68791
3446,2023-03-21,366,853,86,28901
3447,2023-02-21,256,489,22,11978
3448,2023-01-19,154,875,72,72237
3449,2023-02-14,242,757,31,16484
3450,2023-01-09,807,603,75,82988
3451,2023-02-04,715,336,34,13952
3452,2023-01-30,983,400,53,96652
3453,2023-02-07,792,560,31,77434
3454,2023-04-03,827,555,84,91332
3455,2023-02-11,224,744,20,38212
3456,2023-02-28,170,845,83,76286
3457,2023-01-08,697,379,43,41070
3458,2023-02-26,662,165,78,61166
3459,2023-03-08,546,495,97,68919
3460,2023-02-17,857,647,71,29709
3461,2023-01-03,674,866,58,25123
3462,2023-02-14,885,720,15,39783
3463,2023-02-25,422,302,62,93958
3464,2023-04-06,576,398,80,73110
3465,2023-01-13,956,690,56,29360
3466,2023-03-22,874,648,37,15454
3467,2023-01-13,953,442,56,28432
3468,2023-01-31,120,871,89,86083
3469,2023-03-28,176,704,43,57318
3470,2023-01-17,488,320,36,90550
3471,2023-01-13,903,484,39,81399
3472,2023-03-26,507,731,68,14044
3473,2023-03-20,304,317,13,25923
3474,2023-03-22,657,153,26,9083
3475,2023-02-24,473,365,41,19159
3476,2023-02-25,922,171,44,28114
3477,2023-03-28,338,621,44,79838
3478,2023-03-01,475,841,81,11617
3479,2023-04-07,487,601,99,25100
3480,2023-02-12,386,498,69,70982
3481,2023-02-23,468,294,71,59671
3482,2023-01-19,192,546,22,69253
3483,2023-03-18,926,286,83,20455
3484,2023-01-27,780,723,56,95599
3485,2023-02-03,249,635,81,84169
3486,2023-04-04,833,233,73,95173
3487,2023-03-03,594,755,91,61035
3488,2023-02-13,816,165,10,87183
3489,2023-02-13,143,795,59,86093
3490,2023-01-04,263,824,99,38343
3491,2023-02-15,170,961,11,89097
3492,2023-01-27,972,832,61,58801
3493,2023-01-16,550,582,27,6244
3494,2023-02-24,846,665,35,38912
3495,2023-03-21,815,394,34,4923
3496,2023-03-25,457,817,64,41564
3497,2023-04-04,965,357,41,17026
3498,2023-03-06,343,687,73,42885
3499,2023-03-01,565,464,100,24198
3500,2023-01-12,784,363,41,90885
3501,2023-03-28,572,191,98,98780
3502,2023-03-04,655,263,96,45011
3503,2023-02-16,713,646,68,96064
3504,2023-02-02,111,408,40,19037
3505,2023-03-12,168,471,76,15786
3506,2023-04-03,876,151,90,51057
3507,2023-02-04,358,268,76,46348
3508,2023-02-20,100,973,95,34902
3509,2023-01-14,681,352,75,24318
3510,2023-02-04,869,766,55,71507
3511,2023-01-31,452,380,13,77253
3512,2023-01-27,566,877,48,61209
3513,2023-01-06,923,165,19,49227
3514,2023-02-24,365,355,30,26492
3515,2023-03-17,913,628,76,74484
3516,2023-02-05,920,538,72,7111
3517,2023-01-16,817,557,67,3992
3518,2023-02-02,715,689,66,1323
3519,2023-03-27,882,724,38,84415
3520,2023-02-02,189,507,69,8413
3521,2023-02-07,139,552,54,8779
3522,2023-03-23,150,183,86,77169
3523,2023-03-27,951,496,31,84010
3524,2023-04-05,399,407,26,9487
3525,2023-03-07,800,135,47,94368
3526,2023-01-08,834,806,92,42968
3527,2023-03-15,121,644,95,49922
3528,2023-02-19,795,471,62,34734
3529,2023-01-02,436,861,11,73151
3530,2023-01-18,515,433,81,89945
3531,2023-01-18,215,873,19,24187
3532,2023-03-29,353,926,69,74358
3533,2023-02-20,286,276,49,45469
3534,2023-01-19,450,184,24,74071
3535,2023-03-03,105,235,20,60868
3536,2023-01-14,901,376,11,47010
3537,2023-03-15,583,391,11,21439
3538,2023-04-01,537,545,42,54448
3539,2023-01-29,426,498,72,27548
3540,2023-02-16,469,553,89,69121
3541,2023-02-28,738,210,33,29569
3542,2023-03-24,895,802,96,8806
3543,2023-03-25,657,540,44,58325
3544,2023-01-03,241,574,16,40606
3545,2023-02-17,244,988,100,48870
3546,2023-03-28,362,446,41,54426
3547,2023-01-20,827,257,31,98474
3548,2023-01-24,379,897,61,18419
3549,2023-03-30,886,816,19,64195
3550,2023-02-05,386,893,12,78051
3551,2023-03-28,314,359,76,2119
3552,2023-01-27,455,911,99,90815
3553,2023-03-17,820,207,94,40507
3554,2023-04-02,963,436,58,92049
3555,2023-03-02,531,912,28,47856
3556,2023-03-14,732,206,76,76556
3557,2023-02-02,903,753,98,85668
3558,2023-04-01,954,980,30,67373
3559,2023-03-20,448,731,19,25918
3560,2023-03-11,630,467,36,62230
3561,2023-03-11,435,797,42,6631
3562,2023-01-26,508,927,38,7738
3563,2023-03-18,864,116,59,44654
3564,2023-02-13,453,635,53,18819
3565,2023-01-09,786,760,61,44393
3566,2023-01-14,703,456,64,93384
3567,2023-03-27,769,128,28,48885
3568,2023-02-24,852,626,52,83448
3569,2023-03-17,172,390,23,58385
3570,2023-03-01,646,886,97,99263
3571,2023-04-06,833,899,96,94179
3572,2023-02-02,576,139,90,37536
3573,2023-04-01,950,565,55,80058
3574,2023-02-05,209,902,80,98578
3575,2023-03-25,857,960,66,19989
3576,2023-03-27,786,999,37,45918
3577,2023-01-26,458,437,67,40311
3578,2023-04-04,119,691,36,30364
3579,2023-01-24,910,155,76,83102
3580,2023-03-23,952,565,75,36194
3581,2023-02-05,388,743,66,34631
3582,2023-03-18,432,495,31,44828
3583,2023-01-14,888,492,38,45290
3584,2023-03-25,418,364,61,76465
3585,2023-04-04,382,654,57,38936
3586,2023-02-15,302,336,66,89746
3587,2023-01-17,752,793,54,4645
3588,2023-03-10,756,778,22,68978
3589,2023-02-15,672,342,51,65292
3590,2023-04-01,805,890,37,97709
3591,2023-01-26,285,373,66,34165
3592,2023-03-25,159,478,34,57156
3593,2023-01-08,744,819,95,95225
3594,2023-03-26,643,274,62,86516
3595,2023-03-24,266,325,30,84383
3596,2023-03-30,946,686,95,62528
3597,2023-02-24,570,652,77,37445
3598,2023-03-24,598,223,11,7875
3599,2023-01-23,743,141,56,43310
3600,2023-03-15,505,733,51,60361
3601,2023-01-06,121,875,10,78029
3602,2023-02-25,595,499,25,38462
3603,2023-02-13,296,445,94,88853
3604,2023-02-15,476,829,84,28222
3605,2023-02-06,957,501,10,48611
3606,2023-03-16,207,897,72,26681
3607,2023-02-06,105,907,17,72008
3608,2023-02-01,208,595,24,19213
3609,2023-03-12,777,133,25,7169
3610,2023-01-03,495,763,78,37881
3611,2023-02-10,493,332,98,30948
3612,2023-01-04,223,736,59,52578
3613,2023-02-11,178,892,70,89117
3614,2023-04-04,944,379,90,51191
3615,2023-01-27,757,963,14,64752
3616,2023-03-11,711,207,56,71475
3617,2023-01-22,976,492,56,50451
3618,2023-03-27,769,707,39,19903
3619,2023-01-06,512,680,80,11279
3620,2023-01-05,346,535,68,11253
3621,2023-03-09,854,986,11,23293
3622,2023-02-21,803,335,23,32941
3623,2023-02-04,365,680,60,96744
3624,2023-02-09,310,522,26,23112
3625,2023-02-08,660,558,54,81141
3626,2023-03-03,507,256,48,77434
3627,2023-03-02,579,864,82,10189
3628,2023-01-27,692,498,84,35459
3629,2023-02-09,828,628,62,46536
3630,2023-03-31,998,479,15,75934
3631,2023-02-14,799,852,87,78104
3632,2023-03-25,796,704,54,6179
3633,2023-02-21,268,412,36,18559
3634,2023-01-07,148,121,38,69895
3635,2023-03-25,493,513,75,74669
3636,2023-02-26,116,132,36,67404
3637,2023-02-04,829,814,99,46700
3638,2023-02-02,467,593,77,15070
3639,2023-01-04,104,644,99,53566
3640,2023-03-24,581,990,50,14183
3641,2023-03-14,739,136,27,21672
3642,2023-01-15,751,194,79,97614
3643,2023-03-11,255,669,21,25479
3644,2023-03-30,137,984,97,97415
3645,2023-01-20,274,984,55,12270
3646,2023-02-01,466,848,44,79533
3647,2023-01-23,617,504,95,18233
3648,2023-02-09,495,909,65,50102
3649,2023-04-06,329,681,12,2716
3650,2023-02-23,922,347,59,15201
3651,2023-03-18,148,658,89,71096
3652,2023-03-23,652,242,30,29058
3653,2023-01-02,649,491,87,94378
3654,2023-04-05,568,131,91,98239
3655,2023-03-18,341,747,62,29216
3656,2023-02-05,765,927,98,90354
3657,2023-01-10,601,199,70,69745
3658,2023-03-29,867,464,74,17231
3659,2023-01-04,733,456,67,99719
3660,2023-03-14,128,323,66,68199
3661,2023-01-30,294,667,14,89365
3662,2023-02-24,988,955,13,50851
3663,2023-04-06,512,917,15,65266
3664,2023-03-28,968,354,48,54795
3665,2023-03-19,992,425,59,15824
3666,2023-03-26,474,768,14,64372
3667,2023-01-10,674,918,91,26383
3668,2023-02-07,684,926,10,79441
3669,2023-03-28,792,178,23,4434
3670,2023-02-12,940,482,74,64572
3671,2023-03-06,346,885,95,31046
3672,2023-03-23,626,977,76,93635
3673,2023-02-23,846,611,41,61624
3674,2023-03-02,823,945,23,80469
3675,2023-01-24,830,786,16,40639
3676,2023-02-21,232,834,31,19204
3677,2023-02-18,826,118,89,1444
3678,2023-02-22,217,834,16,40575
3679,2023-03-24,829,985,53,57099
3680,2023-03-12,818,148,55,46161
3681,2023-03-11,820,679,45,43930
3682,2023-01-25,298,467,87,53468
3683,2023-03-13,584,823,43,41415
3684,2023-01-10,797,111,99,89010
3685,2023-01-16,592,328,95,1457
3686,2023-02-22,387,603,78,64232
3687,2023-01-08,452,833,33,53836
3688,2023-03-24,109,456,27,41857
3689,2023-03-26,100,810,44,19638
3690,2023-03-15,187,527,69,3369
3691,2023-03-19,654,382,56,41110
3692,2023-03-11,749,998,21,71587
3693,2023-01-29,806,360,19,50743
3694,2023-02-21,159,911,55,13390
3695,2023-02-06,736,988,37,38031
3696,2023-02-11,497,441,58,18975
3697,2023-01-24,169,510,60,55602
3698,2023-03-01,633,720,25,49886
3699,2023-01-22,450,874,40,45077
3700,2023-02-27,510,784,56,93299
3701,2023-02-28,386,744,74,27118
3702,2023-02-13,130,905,16,92251
3703,2023-03-05,513,411,22,39084
3704,2023-02-16,999,845,10,52469
3705,2023-02-22,793,224,78,17855
3706,2023-03-29,340,113,44,78484
3707,2023-02-07,467,979,91,62929
3708,2023-02-27,277,682,12,36890
3709,2023-02-23,890,228,18,41693
3710,2023-01-20,967,135,39,55565
3711,2023-01-15,896,957,46,92385
3712,2023-01-06,228,147,28,54969
3713,2023-01-20,329,877,100,25117
3714,2023-02-24,224,629,53,74491
3715,2023-01-29,189,677,91,40159
3716,2023-02-18,418,798,23,64343
3717,2023-01-14,672,647,57,69104
3718,2023-04-01,108,708,51,66349
3719,2023-01-17,514,932,98,61823
3720,2023-03-05,151,779,64,20158
3721,2023-02-19,741,509,51,28120
3722,2023-02-15,148,241,30,30955
3723,2023-01-08,467,558,54,18929
3724,2023-04-04,467,227,59,84642
3725,2023-03-31,613,114,15,53969
3726,2023-03-21,331,594,25,84142
3727,2023-03-11,207,487,34,45255
3728,2023-04-05,859,598,19,63961
3729,2023-03-15,397,456,34,15089
3730,2023-03-17,158,268,44,90684
3731,2023-02-10,819,236,79,10867
3732,2023-01-10,479,116,35,97877
3733,2023-03-03,409,985,37,89860
3734,2023-01-27,650,729,41,48420
3735,2023-03-10,935,592,47,40533
3736,2023-03-18,411,789,86,30853
3737,2023-01-18,340,447,12,89993
3738,2023-03-15,283,903,55,22723
3739,2023-01-28,165,537,31,54952
3740,2023-03-11,832,662,38,99088
3741,2023-03-27,453,143,91,58100
3742,2023-01-30,264,852,78,64346
3743,2023-03-04,610,731,76,98669
3744,2023-01-08,640,748,35,67651
3745,2023-03-11,978,437,10,23685
3746,2023-01-14,980,426,48,68743
3747,2023-02-27,303,757,53,54399
3748,2023-03-15,357,667,71,35286
3749,2023-01-03,932,445,88,89053
3750,2023-03-18,892,557,81,41150
3751,2023-01-03,320,966,17,6284
3752,2023-03-09,399,290,47,77406
3753,2023-01-23,713,483,15,21280
3754,2023-01-03,545,384,37,23851
3755,2023-03-02,350,770,42,54704
3756,2023-03-14,573,855,19,65945
3757,2023-04-03,760,400,42,63212
3758,2023-04-05,251,253,91,33465
3759,2023-02-07,659,262,88,87847
3760,2023-02-28,199,997,88,46664
3761,2023-03-02,135,150,24,90261
3762,2023-03-22,583,526,68,32284
3763,2023-02-18,880,957,27,6387
3764,2023-03-17,967,186,52,78124
3765,2023-02-20,484,502,38,5129
3766,2023-02-26,686,350,55,31791
3767,2023-04-02,968,342,13,40779
3768,2023-01-12,123,290,62,61006
3769,2023-03-13,178,677,86,51656
3770,2023-01-27,463,199,67,97595
3771,2023-02-20,268,730,40,70388
3772,2023-02-21,813,773,83,22890
3773,2023-03-29,944,525,41,53640
3774,2023-03-04,922,892,18,16024
3775,2023-01-21,882,281,64,16716
3776,2023-01-15,867,694,94,14310
3777,2023-01-15,519,740,85,37716
3778,2023-01-08,177,727,87,90333
3779,2023-02-12,455,225,97,59204
3780,2023-03-09,742,565,43,82916
3781,2023-03-23,211,100,97,7505
3782,2023-02-15,786,869,84,93671
3783,2023-03-24,320,137,65,56071
3784,2023-03-27,547,766,11,49538
3785,2023-02-16,918,791,57,37924
3786,2023-03-27,548,314,43,46359
3787,2023-01-26,557,710,34,8851
3788,2023-03-26,285,278,96,19666
3789,2023-01-15,645,190,93,61746
3790,2023-04-04,963,123,77,13938
3791,2023-03-05,990,898,76,46570
3792,2023-03-16,802,248,16,37764
3793,2023-01-23,320,658,55,42879
3794,2023-02-23,195,896,59,4558
3795,2023-01-27,397,445,96,86080
3796,2023-03-14,284,562,49,54008
3797,2023-03-29,576,836,71,53276
3798,2023-02-21,863,955,82,65066
3799,2023-02-18,854,357,46,55279
3800,2023-01-09,750,949,34,2225
3801,2023-02-25,285,160,31,74362
3802,2023-03-06,697,841,43,65106
3803,2023-01-03,732,982,33,56758
3804,2023-01-03,137,326,78,25306
3805,2023-03-26,138,576,18,12371
3806,2023-02-22,829,192,29,69536
3807,2023-02-28,818,339,83,11832
3808,2023-03-28,354,518,71,84445
3809,2023-03-28,303,839,68,71791
3810,2023-03-10,711,551,98,56121
